id,gender,masterCategory,subCategory,articleType,slot,baseColour,season,year,usage,productDisplayName,look
884465004,Women,Garment Upper body,Jacket,Jacket,top,White,Summer,2019,Everyday / Streetwear,Tassle pile coat,Everyday / Streetwear
892970001,Women,Garment Upper body,T-shirt,T-shirt,top,White,Summer,2019,Everyday / Streetwear,Pretty Tee,Everyday / Streetwear
562963002,Women,Garment Upper body,Vest top,Vest top,top,Black,Fall,2019,Everyday / Streetwear,Bess rib Tank,Everyday / Streetwear
714345002,Women,Garment Upper body,Shirt,Shirt,top,Green,Summer,2019,Everyday / Streetwear,Falun soft shirt,Everyday / Streetwear
623522003,Women,Garment Upper body,Vest top,Vest top,top,Yellow,Winter,2019,Everyday / Streetwear,Nina Strap,Everyday / Streetwear
559761001,Women,Garment Upper body,T-shirt,T-shirt,top,White,Winter,2019,Everyday / Streetwear,Ananas frill tee,Everyday / Streetwear
508638032,Men,Garment Upper body,T-shirt,T-shirt,top,Black,Fall,2019,Everyday / Streetwear,Printed tee 9.99,Everyday / Streetwear
678942057,Women,Garment Upper body,Sweater,Sweater,top,Grey,Summer,2019,Loungewear / Home,Harrison (1),Loungewear / Home
793104019,Men,Garment Upper body,T-shirt,T-shirt,top,Khaki green,Spring,2019,Everyday / Streetwear,GREY Zero Tee,Everyday / Streetwear
630323041,Men,Garment Upper body,T-shirt,T-shirt,top,Black,Summer,2019,Everyday / Streetwear,Regular Printed tee 9.99 B2,Everyday / Streetwear
607252001,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,Bubble,Everyday / Streetwear
671599005,Men,Garment Upper body,Polo shirt,Polo shirt,top,Black,Spring,2019,Everyday / Streetwear,Turner stretch polo,Everyday / Streetwear
691300001,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,Kiruna Polo Neck,Everyday / Streetwear
737311003,Men,Garment Upper body,Shirt,Shirt,top,White,Summer,2019,Everyday / Streetwear,Paul LS Bandcollar(1),Everyday / Streetwear
765910003,Men,Garment Upper body,Coat,Coat,top,Beige,Winter,2019,Everyday / Streetwear,TJ chimney coat,Everyday / Streetwear
604199006,Women,Garment Upper body,T-shirt,T-shirt,top,Grey,Fall,2019,Everyday / Streetwear,HAMILTON PRINTED TEE,Everyday / Streetwear
699208001,Women,Garment Upper body,Top,Top,top,Blue,Fall,2019,Everyday / Streetwear,Emerald N wrap top,Everyday / Streetwear
667445002,Women,Garment Upper body,Jacket,Jacket,top,Black,Fall,2019,Everyday / Streetwear,Rufus Coat,Everyday / Streetwear
640539013,Women,Garment Upper body,Blouse,Blouse,top,Green,Fall,2019,Office / Formal,Paula,Office / Formal
686331002,Men,Garment Upper body,Shirt,Shirt,top,Blue,Winter,2019,Everyday / Streetwear,Pat ls bd simple plaid,Everyday / Streetwear
649615005,Women,Garment Upper body,Jacket,Jacket,top,Black,Fall,2019,Everyday / Streetwear,DIV Solar kaftan,Everyday / Streetwear
697912001,Women,Garment Upper body,T-shirt,T-shirt,top,Pink,Fall,2019,Everyday / Streetwear,Fiona jersey tee,Everyday / Streetwear
677899001,Women,Garment Upper body,Sweater,Sweater,top,Black,Fall,2019,Everyday / Streetwear,Salt Sweater,Everyday / Streetwear
895671001,Women,Garment Upper body,Jacket,Jacket,top,Blue,Summer,2019,Everyday / Streetwear,Pixie jacket,Everyday / Streetwear
840351003,Women,Garment Upper body,Vest top,Vest top,top,Pink,Spring,2019,Everyday / Streetwear,Cilla tube,Everyday / Streetwear
625818002,Women,Garment Upper body,Shirt,Shirt,top,Blue,Fall,2019,Everyday / Streetwear,Lorentz flannel shirt,Everyday / Streetwear
572400001,Women,Garment Upper body,Hoodie,Hoodie,top,Black,Fall,2019,Everyday / Streetwear,Taya Hood,Everyday / Streetwear
796137001,Women,Garment Upper body,Vest top,Vest top,top,Black,Summer,2019,Everyday / Streetwear,Railey Top,Everyday / Streetwear
707364001,Women,Garment Upper body,Top,Top,top,White,Spring,2019,Everyday / Streetwear,Olivia tee,Everyday / Streetwear
711521001,Women,Garment Upper body,Sweater,Sweater,top,Orange,Fall,2019,Everyday / Streetwear,CSP Eva,Everyday / Streetwear
616819001,Men,Garment Upper body,Shirt,Shirt,top,Khaki green,Fall,2019,Everyday / Streetwear,Adam worker,Everyday / Streetwear
673246002,Men,Garment Upper body,Sweater,Sweater,top,Red,Fall,2019,Everyday / Streetwear,HYDE RAGLAN SWEATSHIRT,Everyday / Streetwear
703535003,Men,Garment Upper body,Shirt,Shirt,top,White,Summer,2019,Everyday / Streetwear,SHORE ss linen shirt,Everyday / Streetwear
449263033,Men,Garment Upper body,T-shirt,T-shirt,top,Yellow,Winter,2019,Everyday / Streetwear,Zero Tee,Everyday / Streetwear
624486059,Women,Garment Upper body,T-shirt,T-shirt,top,Grey,Summer,2019,Everyday / Streetwear,Brit Baby Tee,Everyday / Streetwear
852190001,Women,Garment Upper body,Jacket,Jacket,top,Red,Spring,2019,Everyday / Streetwear,ED Daffodil,Everyday / Streetwear
579541026,Women,Garment Upper body,Cardigan,Cardigan,top,Beige,Spring,2019,Office / Formal,Calista (1),Office / Formal
539290022,Women,Garment Upper body,Sweater,Sweater,top,Grey,Winter,2019,Everyday / Streetwear,Chrissie Sweater,Everyday / Streetwear
685816050,Men,Garment Upper body,T-shirt,T-shirt,top,Yellow,Spring,2019,Everyday / Streetwear,RONNY R-NECK,Everyday / Streetwear
860738002,Women,Garment Upper body,Top,Top,top,Red,Winter,2019,Everyday / Streetwear,Gibson L/S,Everyday / Streetwear
787003002,Men,Garment Upper body,Hoodie,Hoodie,top,Blue,Fall,2019,Everyday / Streetwear,Ray parka,Everyday / Streetwear
615375002,Women,Garment Upper body,Top,Top,top,Green,Fall,2019,Everyday / Streetwear,Nellie SS,Everyday / Streetwear
810507002,Men,Garment Upper body,Sweater,Sweater,top,Green,Winter,2019,Everyday / Streetwear,BYRON,Everyday / Streetwear
787684004,Women,Garment Upper body,Blouse,Blouse,top,Beige,Summer,2019,Everyday / Streetwear,Bernhard tencel shirt,Everyday / Streetwear
677930060,Women,Garment Upper body,Sweater,Sweater,top,Orange,Fall,2019,Everyday / Streetwear,Queen Sweater,Everyday / Streetwear
708729007,Women,Garment Upper body,T-shirt,T-shirt,top,Red,Winter,2019,Everyday / Streetwear,EQ TERRIER TEE,Everyday / Streetwear
657942001,Women,Garment Upper body,Hoodie,Hoodie,top,Red,Winter,2019,Everyday / Streetwear,Fred hood- ISW 42,Everyday / Streetwear
690995003,Women,Garment Upper body,Sweater,Sweater,top,Brown,Fall,2019,Everyday / Streetwear,Friden knitted jumper,Everyday / Streetwear
784071001,Women,Garment Upper body,Sweater,Sweater,top,Black,Fall,2019,Everyday / Streetwear,Joanna N Knit,Everyday / Streetwear
570003081,Men,Garment Upper body,T-shirt,T-shirt,top,Blue,Summer,2019,Everyday / Streetwear,V-NECK SS SLIM FIT,Everyday / Streetwear
643202005,Women,Garment Upper body,Blouse,Blouse,top,Pink,Spring,2019,Everyday / Streetwear,Jerry off shoulder top,Everyday / Streetwear
717490079,Women,Garment Upper body,T-shirt,T-shirt,top,Grey,Summer,2019,Everyday / Streetwear,Cat Tee.,Everyday / Streetwear
630316007,Women,Garment Upper body,Blouse,Blouse,top,Blue,Fall,2019,Everyday / Streetwear,Shay blouse,Everyday / Streetwear
753210011,Women,Garment Upper body,T-shirt,T-shirt,top,Yellow,Summer,2019,Everyday / Streetwear,Boulevard- TVP- TM,Everyday / Streetwear
782479001,Men,Garment Upper body,Sweater,Sweater,top,White,Summer,2019,Everyday / Streetwear,AXIS MUSCLE FIT SWEATER,Everyday / Streetwear
897221002,Women,Garment Upper body,Jacket,Jacket,top,Mole,Summer,2019,Everyday / Streetwear,James biker.,Everyday / Streetwear
807001002,Men,Garment Upper body,Jacket,Jacket,top,Grey,Summer,2019,Everyday / Streetwear,DROGO,Everyday / Streetwear
503134002,Women,Garment Upper body,Top,Top,top,Blue,Spring,2019,Everyday / Streetwear,Ridge,Everyday / Streetwear
657323005,Women,Garment Upper body,Sweater,Sweater,top,undefined,Winter,2019,Everyday / Streetwear,Pekingese pointelle sweater,Everyday / Streetwear
572796010,Women,Garment Upper body,T-shirt,T-shirt,top,Black,Fall,2019,Everyday / Streetwear,2 - PACK,Everyday / Streetwear
885806001,Women,Garment Upper body,Vest top,Vest top,top,Black,Spring,2019,Everyday / Streetwear,Bandeau tank,Everyday / Streetwear
726443001,Men,Garment Upper body,Jacket,Jacket,top,Black,Fall,2019,Everyday / Streetwear,Vash bomber.,Everyday / Streetwear
838053001,Women,Garment Upper body,Blouse,Blouse,top,White,Winter,2019,Office / Formal,Roxanne Blouse,Office / Formal
866465001,Women,Garment Upper body,T-shirt,T-shirt,top,Beige,Spring,2019,Everyday / Streetwear,Custard tee,Everyday / Streetwear
633965001,Women,Garment Upper body,T-shirt,T-shirt,top,White,Fall,2019,Everyday / Streetwear,Cherry Tee,Everyday / Streetwear
672597002,Women,Garment Upper body,T-shirt,T-shirt,top,White,Summer,2019,Everyday / Streetwear,Alanis,Everyday / Streetwear
682289013,Women,Garment Upper body,Jacket,Jacket,top,Turquoise,Summer,2019,Everyday / Streetwear,Porcupine fluid trench,Everyday / Streetwear
784276002,Women,Garment Upper body,Jacket,Jacket,top,Grey,Fall,2019,Everyday / Streetwear,Foxy fur jacket,Everyday / Streetwear
664461006,Women,Garment Upper body,Blazer,Blazer,top,White,Spring,2019,Everyday / Streetwear,Jennifer fancy (1),Everyday / Streetwear
931981001,Women,Garment Upper body,Blazer,Blazer,top,Mole,Summer,2019,Everyday / Streetwear,ED Jennifer Long Blazer,Everyday / Streetwear
569997026,Men,Garment Upper body,T-shirt,T-shirt,top,Grey,Winter,2019,Everyday / Streetwear,R-NECK BASIC FIT FANCY,Everyday / Streetwear
411413017,Women,Garment Upper body,T-shirt,T-shirt,top,Khaki green,Winter,2019,Everyday / Streetwear,Brooke raw cut ss,Everyday / Streetwear
766633002,Women,Garment Upper body,Top,Top,top,Blue,Spring,2019,Everyday / Streetwear,Fiffi lace top sl,Everyday / Streetwear
917434001,Women,Garment Upper body,Vest top,Vest top,top,White,Summer,2019,Everyday / Streetwear,Cyrilla tank top,Everyday / Streetwear
912308001,Women,Garment Upper body,Blouse,Blouse,top,Red,Summer,2019,Everyday / Streetwear,SC KARIS Blouse,Everyday / Streetwear
762600009,Women,Garment Upper body,Sweater,Sweater,top,White,Spring,2019,Everyday / Streetwear,COZY DORRI TOP,Everyday / Streetwear
791878001,Women,Garment Upper body,T-shirt,T-shirt,top,White,Spring,2019,Everyday / Streetwear,Miz tee FAST BUY,Everyday / Streetwear
568478009,Men,Garment Upper body,Shirt,Shirt,top,Blue,Spring,2019,Office / Formal,CA Hugh Linen shirt TVP R,Office / Formal
746170001,Women,Garment Upper body,Top,Top,top,Black,Summer,2019,Everyday / Streetwear,Koa dress Speed,Everyday / Streetwear
632362003,Women,Garment Upper body,Vest top,Vest top,top,Red,Fall,2019,Everyday / Streetwear,verona tank,Everyday / Streetwear
849103002,Women,Garment Upper body,Blouse,Blouse,top,Khaki green,Spring,2019,Office / Formal,Bonus blouse,Office / Formal
706459002,Unisex,Garment Upper body,Jacket,Jacket,top,Blue,Winter,2019,Sportswear / Gym,Cisco track jacket,Sportswear / Gym
615678004,Women,Garment Upper body,Shirt,Shirt,top,Black,Spring,2019,Everyday / Streetwear,SC STONE shirt,Everyday / Streetwear
833013001,Women,Garment Upper body,Jacket,Jacket,top,Beige,Spring,2019,Everyday / Streetwear,L Mastiff Parka,Everyday / Streetwear
633133002,Women,Garment Upper body,Sweater,Sweater,top,Orange,Fall,2019,Everyday / Streetwear,Bumbo TOP PRODUCT,Everyday / Streetwear
604076002,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,LONDON CREW EMBR,Everyday / Streetwear
610730003,Women,Garment Upper body,Blouse,Blouse,top,Blue,Fall,2019,Office / Formal,Gyda.,Office / Formal
774774001,Women,Garment Upper body,Top,Top,top,White,Spring,2019,Everyday / Streetwear,CSP Becker,Everyday / Streetwear
693242009,Women,Garment Upper body,Sweater,Sweater,top,Beige,Winter,2019,Everyday / Streetwear,Bama,Everyday / Streetwear
844877001,Women,Garment Upper body,Jacket,Jacket,top,Beige,Spring,2019,Everyday / Streetwear,ED Mastiff parka,Everyday / Streetwear
880018003,Women,Garment Upper body,Top,Top,top,Black,Summer,2019,Everyday / Streetwear,NIGHTSHADE DRESS,Everyday / Streetwear
886557005,Women,Garment Upper body,Blouse,Blouse,top,White,Summer,2019,Everyday / Streetwear,SEC SPEED P3 ALMA BLOUSE,Everyday / Streetwear
810508004,Men,Garment Upper body,Cardigan,Cardigan,top,White,Winter,2019,Everyday / Streetwear,ORBIT SHAWLCOLLAR CARDIGAN,Everyday / Streetwear
667173001,Women,Garment Upper body,Sweater,Sweater,top,Grey,Winter,2019,Everyday / Streetwear,Brandon,Everyday / Streetwear
523160015,Women,Garment Upper body,Vest top,Vest top,top,White,Fall,2019,Office / Formal,Salt,Office / Formal
668311002,Women,Garment Upper body,Top,Top,top,White,Winter,2019,Everyday / Streetwear,LOGAN v5,Everyday / Streetwear
854576001,Women,Garment Upper body,Bodysuit,Bodysuit,top,Black,Fall,2019,Everyday / Streetwear,Bellagio body,Everyday / Streetwear
653084002,Women,Garment Upper body,Jacket,Jacket,top,Beige,Fall,2019,Everyday / Streetwear,Linda jkt,Everyday / Streetwear
730135002,Women,Garment Upper body,Blouse,Blouse,top,Pink,Summer,2019,Everyday / Streetwear,Romance top,Everyday / Streetwear
625450003,Women,Garment Upper body,Blouse,Blouse,top,White,Winter,2019,Everyday / Streetwear,ED Bloom,Everyday / Streetwear
850678002,Women,Garment Upper body,T-shirt,T-shirt,top,Black,Spring,2019,Everyday / Streetwear,Bendela SS,Everyday / Streetwear
652361001,Women,Garment Upper body,Vest top,Vest top,top,Black,Fall,2019,Everyday / Streetwear,Prima strap,Everyday / Streetwear
864500001,Women,Garment Upper body,Blouse,Blouse,top,Green,Winter,2019,Office / Formal,Mia Blouse.,Office / Formal
731277001,Women,Garment Upper body,Hoodie,Hoodie,top,White,Summer,2019,Everyday / Streetwear,INGRID BASIC HOOD+,Everyday / Streetwear
673144001,Women,Garment Upper body,Sweater,Sweater,top,Beige,Fall,2019,Everyday / Streetwear,Lauper Long Sweater,Everyday / Streetwear
626587003,Women,Garment Upper body,Coat,Coat,top,Black,Fall,2019,Everyday / Streetwear,Marianne,Everyday / Streetwear
590375001,Men,Garment Upper body,T-shirt,T-shirt,top,Black,Fall,2019,Everyday / Streetwear,Ori floral tee,Everyday / Streetwear
733098008,Women,Garment Upper body,Top,Top,top,Brown,Fall,2019,Everyday / Streetwear,Minja top,Everyday / Streetwear
635084003,Women,Garment Upper body,Top,Top,top,Red,Fall,2019,Everyday / Streetwear,Heart LS,Everyday / Streetwear
669388004,Men,Garment Upper body,Shirt,Shirt,top,Black,Fall,2019,Everyday / Streetwear,RC SHAGGY SHIRT,Everyday / Streetwear
772118001,Women,Garment Upper body,Top,Top,top,White,Fall,2019,Everyday / Streetwear,Sydney Top,Everyday / Streetwear
573408002,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,Flirt FF,Everyday / Streetwear
753210001,Women,Garment Upper body,T-shirt,T-shirt,top,White,Summer,2019,Everyday / Streetwear,Boulevard- TVP- TM,Everyday / Streetwear
722557001,Women,Garment Upper body,Sweater,Sweater,top,Black,Spring,2019,Everyday / Streetwear,DIV Haag cardigan,Everyday / Streetwear
870882001,Women,Garment Upper body,Vest top,Vest top,top,Black,Summer,2019,Everyday / Streetwear,Cubbie EMB,Everyday / Streetwear
874388001,Men,Garment Upper body,Cardigan,Cardigan,top,Black,Summer,2019,Office / Formal,COD zip through lambswool,Office / Formal
700950001,Women,Garment Upper body,Sweater,Sweater,top,Blue,Summer,2019,Everyday / Streetwear,CSP Shangela CF,Everyday / Streetwear
501863002,Men,Garment Upper body,Shirt,Shirt,top,Black,Fall,2019,Everyday / Streetwear,APPLE shirt,Everyday / Streetwear
795164003,Men,Garment Upper body,Sweater,Sweater,top,Khaki green,Fall,2019,Everyday / Streetwear,TYLER SLIM FIT SWEATER,Everyday / Streetwear
679525004,Men,Garment Upper body,Hoodie,Hoodie,top,Blue,Spring,2019,Everyday / Streetwear,Aston color block hood,Everyday / Streetwear
867295001,Women,Garment Upper body,Vest top,Vest top,top,Metal,Spring,2019,Everyday / Streetwear,Price item Bliss tank,Everyday / Streetwear
817352003,Women,Garment Upper body,Blazer,Blazer,top,Beige,Spring,2019,Everyday / Streetwear,Jules,Everyday / Streetwear
658061001,Women,Garment Upper body,Jacket,Jacket,top,Beige,Fall,2019,Everyday / Streetwear,AK BASIL jacket,Everyday / Streetwear
613508003,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,PE Isa cashmere knit,Everyday / Streetwear
546730005,Men,Garment Upper body,Sweater,Sweater,top,Black,Fall,2019,Everyday / Streetwear,KANE,Everyday / Streetwear
657116003,Unisex,Garment Upper body,Hoodie,Hoodie,top,Pink,Winter,2019,Sportswear / Gym,DRAMA hoodie,Sportswear / Gym
692288002,Women,Garment Upper body,Top,Top,top,Black,Fall,2019,Everyday / Streetwear,PE EMMY CAMISOLE,Everyday / Streetwear
796275005,Men,Garment Upper body,Sweater,Sweater,top,Blue,Fall,2019,Everyday / Streetwear,Novelty Knits,Everyday / Streetwear
740927007,Unisex,Garment Upper body,Sweater,Sweater,top,Mole,Summer,2019,Sportswear / Gym,Cleo long sleeve,Sportswear / Gym
801327001,Women,Garment Upper body,Cardigan,Cardigan,top,Green,Fall,2019,Everyday / Streetwear,Joy cardigan,Everyday / Streetwear
855076002,Women,Garment Upper body,Blouse,Blouse,top,Red,Spring,2019,Everyday / Streetwear,Daisy,Everyday / Streetwear
639079001,Men,Garment Upper body,Blazer,Blazer,top,Blue,Summer,2019,Office / Formal,Spartan slim blz,Office / Formal
874370002,Men,Garment Upper body,Sweater,Sweater,top,Grey,Summer,2019,Office / Formal,BIRCH crewneck lambswool,Office / Formal
734287002,Women,Garment Upper body,Blouse,Blouse,top,White,Summer,2019,Everyday / Streetwear,Fusili,Everyday / Streetwear
697992001,Women,Garment Upper body,Sweater,Sweater,top,Blue,Summer,2019,Everyday / Streetwear,Raven,Everyday / Streetwear
666382001,Women,Garment Upper body,Sweater,Sweater,top,Grey,Fall,2019,Everyday / Streetwear,Pingu top,Everyday / Streetwear
578020001,Women,Garment Upper body,Blouse,Blouse,top,Yellow,Winter,2019,Everyday / Streetwear,Pluto OTS,Everyday / Streetwear
703843003,Women,Garment Upper body,Top,Top,top,Black,Fall,2019,Everyday / Streetwear,Demi l/s,Everyday / Streetwear
863429001,Men,Garment Upper body,Coat,Coat,top,Black,Summer,2019,Everyday / Streetwear,Net single breasted coat,Everyday / Streetwear
738351001,Women,Garment Upper body,Outdoor Waistcoat,Outdoor Waistcoat,top,Black,Winter,2019,Everyday / Streetwear,DIV Brussel trench,Everyday / Streetwear
705293001,Women,Garment Upper body,Sweater,Sweater,top,White,Fall,2019,Everyday / Streetwear,Newfoundland cable,Everyday / Streetwear
696821001,Women,Garment Upper body,Blouse,Blouse,top,Orange,Spring,2019,Everyday / Streetwear,Avon Tunic,Everyday / Streetwear
656048002,Women,Garment Upper body,Blouse,Blouse,top,Pink,Summer,2019,Everyday / Streetwear,Joakim OTS blouse,Everyday / Streetwear
862063001,Unisex,Garment Upper body,Top,Top,top,Black,Summer,2019,Sportswear / Gym,Cancun frill top,Sportswear / Gym
786850003,Men,Garment Upper body,Sweater,Sweater,top,Beige,Fall,2019,Office / Formal,BEE twist crewneck,Office / Formal
671057001,Women,Garment Upper body,T-shirt,T-shirt,top,Red,Fall,2019,Everyday / Streetwear,PRICE TEE ISW 21,Everyday / Streetwear
673677005,Women,Garment Upper body,Sweater,Sweater,top,Brown,Winter,2019,Office / Formal,Henry polo,Office / Formal
771759002,Women,Garment Upper body,Sweater,Sweater,top,Grey,Summer,2019,Everyday / Streetwear,Cocos sh/slv rib cashmere,Everyday / Streetwear
779281001,Women,Garment Upper body,Top,Top,top,Blue,Spring,2019,Office / Formal,Iceland plisse top,Office / Formal
